Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior
40.0,0,2,63,12.0,130000.0,2,4,0
33.0,1,1,83,7.0,85000.0,1,1,0
29.0,0,0,100,1.0,25000.0,1,1,0
44.0,1,3,27,15.0,150000.0,2,9,0
28.0,1,1,111,3.0,60000.0,4,5,0
36.0,0,2,74,9.0,100000.0,3,1,0
31.0,1,1,83,6.0,75000.0,2,6,0
27.0,0,2,61,3.0,50000.0,1,3,0
42.0,1,3,27,14.0,140000.0,1,3,0
34.0,0,1,63,6.0,75000.0,4,1,0
26.0,1,0,100,2.0,30000.0,0,2,0
39.0,0,2,76,11.0,120000.0,4,5,0
30.0,1,1,112,4.0,65000.0,3,1,0
47.0,1,3,27,19.0,190000.0,1,1,0
25.0,0,1,111,1.0,35000.0,4,5,0
40.0,0,2,63,12.0,130000.0,3,9,0
33.0,1,1,83,7.0,85000.0,1,1,0
29.0,0,0,100,1.0,25000.0,3,9,0
44.0,1,3,27,15.0,150000.0,4,0,0
28.0,1,1,111,3.0,60000.0,2,9,0
36.0,0,2,74,9.0,100000.0,4,9,0
31.0,1,1,83,6.0,75000.0,0,1,0
27.0,0,2,61,3.0,50000.0,0,2,0
42.0,1,3,27,14.0,140000.0,4,9,0
34.0,0,1,63,6.0,75000.0,1,3,0
26.0,1,0,100,2.0,30000.0,0,2,0
39.0,0,2,76,11.0,120000.0,4,9,0
30.0,1,1,112,4.0,65000.0,3,7,0
47.0,1,3,27,19.0,190000.0,1,1,0
25.0,0,1,111,1.0,35000.0,1,1,0
40.0,0,2,63,12.0,130000.0,2,6,0
33.0,1,1,83,7.0,85000.0,4,9,0
29.0,0,0,100,1.0,25000.0,0,2,0
44.0,1,3,27,15.0,150000.0,4,5,0
28.0,1,1,111,3.0,60000.0,0,9,0
36.0,0,2,74,9.0,100000.0,1,1,0
31.0,1,1,83,6.0,75000.0,0,2,0
27.0,0,2,61,3.0,50000.0,4,9,0
42.0,1,3,27,14.0,140000.0,1,3,0
34.0,0,1,63,6.0,75000.0,3,1,0
26.0,1,0,100,2.0,30000.0,4,0,0
39.0,0,2,76,11.0,120000.0,2,4,0
30.0,1,1,112,4.0,65000.0,2,4,0
47.0,1,3,27,19.0,190000.0,3,9,0
25.0,0,1,111,1.0,35000.0,3,1,0
40.0,0,2,63,12.0,130000.0,4,9,0
33.0,1,1,83,7.0,85000.0,3,8,0
29.0,0,0,100,1.0,25000.0,4,9,0
44.0,1,3,27,15.0,150000.0,0,2,0
28.0,1,1,111,3.0,60000.0,2,4,0
36.0,0,2,74,9.0,100000.0,4,1,0
31.0,1,1,83,6.0,75000.0,2,4,0
27.0,0,2,61,3.0,50000.0,0,2,0
42.0,1,3,27,14.0,140000.0,0,9,0
34.0,0,1,63,6.0,75000.0,2,6,0
26.0,1,0,100,2.0,30000.0,3,8,0
39.0,0,2,76,11.0,120000.0,2,9,0
30.0,1,1,112,4.0,65000.0,2,9,0
47.0,1,3,27,19.0,190000.0,0,9,0
25.0,0,1,111,1.0,35000.0,0,9,0
40.0,0,2,63,12.0,130000.0,3,1,0
33.0,1,1,83,7.0,85000.0,4,1,0
29.0,0,0,100,1.0,25000.0,4,0,0
44.0,1,3,27,15.0,150000.0,0,9,0
28.0,1,1,111,3.0,60000.0,3,7,0
36.0,0,2,74,9.0,100000.0,2,4,0
31.0,1,1,83,6.0,75000.0,4,9,0
27.0,0,2,61,3.0,50000.0,0,1,0
42.0,1,3,27,14.0,140000.0,4,0,0
34.0,0,1,63,6.0,75000.0,2,4,0
26.0,1,0,100,2.0,30000.0,1,9,0
39.0,0,2,76,11.0,120000.0,4,0,0
30.0,1,1,112,4.0,65000.0,4,1,0
47.0,1,3,27,19.0,190000.0,0,9,0
25.0,0,1,111,1.0,35000.0,1,9,0
40.0,0,2,63,12.0,130000.0,2,9,0
33.0,1,1,83,7.0,85000.0,0,1,0
29.0,0,0,100,1.0,25000.0,4,9,0
44.0,1,3,27,15.0,150000.0,4,0,0
28.0,1,1,111,3.0,60000.0,2,6,0
31.0,1,1,112,5.0,80000.0,3,7,0
27.0,0,2,76,3.0,60000.0,3,9,0
38.0,1,3,27,12.0,130000.0,2,6,0
29.0,0,1,61,2.0,45000.0,2,4,0
23.0,1,0,100,1.0,25000.0,4,1,0
32.0,0,2,111,7.0,90000.0,4,0,0
44.0,1,1,83,18.0,170000.0,4,5,0
26.0,0,1,74,2.0,40000.0,1,1,0
40.0,1,3,27,15.0,150000.0,3,7,0
33.0,0,1,63,8.0,95000.0,0,2,0
24.0,1,0,100,1.0,25000.0,4,5,0
35.0,0,2,76,10.0,110000.0,1,1,0
29.0,1,1,112,4.0,70000.0,0,2,0
49.0,1,3,27,22.0,220000.0,3,9,0
26.0,0,1,111,2.0,35000.0,4,0,0
41.0,0,2,63,13.0,140000.0,2,4,0
36.0,1,1,83,9.0,110000.0,3,1,0
28.0,0,0,100,1.0,25000.0,2,9,0
43.0,1,3,27,16.0,160000.0,4,9,0
29.0,1,1,111,5.0,80000.0,3,9,0
39.0,0,2,74,11.0,120000.0,1,3,0
32.0,1,1,83,6.0,90000.0,3,1,0
28.0,0,2,61,2.0,45000.0,4,1,0
40.0,1,3,27,15.0,150000.0,3,8,0
33.0,0,1,63,8.0,95000.0,4,5,0
24.0,1,0,100,1.0,25000.0,3,1,0
35.0,0,2,76,10.0,110000.0,0,9,0
29.0,1,1,112,4.0,70000.0,3,7,0
49.0,1,3,27,22.0,220000.0,3,7,0
26.0,0,1,111,2.0,35000.0,4,1,0
41.0,0,2,63,13.0,140000.0,0,9,0
36.0,1,1,83,9.0,110000.0,2,6,0
28.0,0,0,100,1.0,25000.0,2,4,0
43.0,1,3,27,16.0,160000.0,3,8,0
29.0,1,1,111,5.0,80000.0,2,4,0
39.0,0,2,74,11.0,120000.0,2,6,0
32.0,1,1,83,6.0,90000.0,0,2,0
28.0,0,2,61,2.0,45000.0,4,5,0
40.0,1,3,27,15.0,150000.0,4,1,0
33.0,0,1,63,8.0,95000.0,1,1,0
24.0,1,0,100,1.0,25000.0,0,2,0
35.0,0,2,76,10.0,110000.0,0,1,0
29.0,1,1,112,4.0,70000.0,1,1,0
49.0,1,3,27,22.0,220000.0,2,9,0
26.0,0,1,111,2.0,35000.0,2,4,0
41.0,0,2,63,13.0,140000.0,4,0,0
36.0,1,1,83,9.0,110000.0,4,0,0
28.0,0,0,100,1.0,25000.0,0,1,0
43.0,1,3,27,16.0,160000.0,0,2,0
29.0,1,1,111,5.0,80000.0,2,9,0
39.0,0,2,74,11.0,120000.0,4,5,0
32.0,1,1,83,6.0,90000.0,4,0,0
28.0,0,2,61,2.0,45000.0,0,2,0
40.0,1,3,27,15.0,150000.0,0,2,0
33.0,0,1,63,8.0,95000.0,3,9,0
24.0,1,0,100,1.0,25000.0,1,1,0
35.0,0,2,76,10.0,110000.0,3,8,0
29.0,1,1,112,4.0,70000.0,2,4,0
49.0,1,3,27,22.0,220000.0,0,1,0
26.0,0,1,111,2.0,35000.0,0,1,0
41.0,0,2,63,13.0,140000.0,3,1,0
36.0,1,1,83,9.0,110000.0,0,1,0
28.0,0,0,100,1.0,25000.0,3,9,0
43.0,1,3,27,16.0,160000.0,3,7,0
29.0,1,1,111,5.0,80000.0,0,2,0
39.0,0,2,74,11.0,120000.0,2,4,0
32.0,1,1,83,6.0,90000.0,4,9,0
28.0,0,2,61,2.0,45000.0,4,9,0
40.0,1,3,27,15.0,150000.0,1,1,0
33.0,0,1,63,8.0,95000.0,2,4,0
24.0,1,0,100,1.0,25000.0,1,3,0
35.0,0,2,76,10.0,110000.0,4,9,0
29.0,1,1,112,4.0,70000.0,2,9,0
49.0,1,3,27,22.0,220000.0,1,9,0
26.0,0,1,111,2.0,35000.0,2,9,0
41.0,0,2,63,13.0,140000.0,4,5,0
36.0,1,1,83,9.0,110000.0,4,5,0
28.0,0,0,100,1.0,25000.0,4,0,0
43.0,1,3,27,16.0,160000.0,1,3,0
29.0,1,1,111,5.0,80000.0,0,2,0
39.0,0,2,74,11.0,120000.0,2,4,0
32.0,1,1,83,6.0,90000.0,2,9,0
28.0,0,2,61,2.0,45000.0,2,6,0
40.0,1,3,27,15.0,150000.0,4,0,0
33.0,0,1,63,8.0,95000.0,1,9,0
24.0,1,0,100,1.0,25000.0,4,1,0
35.0,0,2,76,10.0,110000.0,4,5,0
29.0,1,1,112,4.0,70000.0,4,1,0
49.0,1,3,27,22.0,220000.0,4,5,0
26.0,0,1,111,2.0,35000.0,1,1,0
41.0,0,2,63,13.0,140000.0,4,9,0
36.0,1,1,83,9.0,110000.0,3,7,0
28.0,0,0,100,1.0,25000.0,1,1,0
43.0,1,3,27,16.0,160000.0,2,9,0
29.0,1,1,111,5.0,80000.0,0,1,0
39.0,0,2,74,11.0,120000.0,2,6,0
32.0,1,1,83,6.0,90000.0,2,9,0
28.0,0,2,61,2.0,45000.0,0,9,0
40.0,1,3,27,15.0,150000.0,4,5,0
33.0,0,1,63,8.0,95000.0,3,1,0
24.0,1,0,100,1.0,25000.0,1,9,0
35.0,0,2,76,10.0,110000.0,4,0,0
29.0,1,1,112,4.0,70000.0,0,1,0
49.0,1,3,27,22.0,220000.0,0,1,0
26.0,0,1,111,2.0,35000.0,0,2,0
41.0,0,2,63,13.0,140000.0,3,7,0
36.0,1,1,83,9.0,110000.0,2,6,0
28.0,0,0,100,1.0,25000.0,1,3,0
43.0,1,3,27,16.0,160000.0,2,6,0
29.0,1,1,111,5.0,80000.0,2,9,0
39.0,0,2,74,11.0,120000.0,1,1,0
32.0,1,1,83,6.0,90000.0,2,9,0
28.0,0,2,61,2.0,45000.0,4,9,0
40.0,1,3,27,15.0,150000.0,1,1,0
33.0,0,1,63,8.0,95000.0,2,6,0
24.0,1,0,100,1.0,25000.0,0,9,0
35.0,0,2,76,10.0,110000.0,0,1,0
29.0,1,1,112,4.0,70000.0,1,3,0
49.0,1,3,27,22.0,220000.0,2,9,0
26.0,0,1,111,2.0,35000.0,0,9,0
41.0,0,2,63,13.0,140000.0,3,8,0
36.0,1,1,83,9.0,110000.0,3,8,0
28.0,0,0,100,1.0,25000.0,1,9,0
43.0,1,3,27,16.0,160000.0,0,1,0
29.0,1,1,111,5.0,80000.0,4,5,0
34.0,1,1,112,6.0,85000.0,1,9,0
31.0,0,2,76,4.0,62000.0,2,6,0
41.0,1,3,27,13.0,138000.0,2,6,0
27.0,0,1,61,2.0,47000.0,2,6,0
25.0,1,0,100,1.0,26000.0,0,2,0
33.0,0,2,111,8.0,95000.0,3,1,0
45.0,1,1,83,19.0,174000.0,1,1,0
28.0,0,1,74,2.0,41000.0,2,4,0
42.0,1,3,27,16.0,162000.0,0,9,0
34.0,0,1,63,9.0,99000.0,1,3,0
23.0,1,0,100,1.0,26000.0,1,9,0
36.0,0,2,76,11.0,117000.0,3,9,0
30.0,1,1,112,5.0,75000.0,0,2,0
50.0,1,3,27,23.0,225000.0,3,1,0
27.0,0,1,111,2.0,36000.0,3,1,0
43.0,0,2,63,14.0,146000.0,4,9,0
37.0,1,1,83,10.0,113000.0,0,1,0
29.0,0,0,100,1.0,26000.0,1,1,0
44.0,1,3,27,17.0,168000.0,4,1,0
30.0,1,1,111,6.0,85000.0,4,1,0
40.0,0,2,74,12.0,122000.0,0,2,0
33.0,1,1,83,7.0,96000.0,0,2,0
29.0,0,2,61,3.0,49000.0,0,1,0
43.0,1,3,27,16.0,162000.0,2,4,0
34.0,0,1,63,9.0,99000.0,3,8,0
23.0,1,0,100,1.0,26000.0,0,1,0
36.0,0,2,76,11.0,117000.0,4,1,0
30.0,1,1,112,5.0,75000.0,4,0,0
50.0,1,3,27,23.0,225000.0,4,5,0
27.0,0,1,111,2.0,36000.0,4,1,0
43.0,0,2,63,14.0,146000.0,0,2,0
37.0,1,1,83,10.0,113000.0,3,1,0
29.0,0,0,100,1.0,26000.0,0,9,0
44.0,1,3,27,17.0,168000.0,1,3,0
30.0,1,1,111,6.0,85000.0,4,0,0
40.0,0,2,74,12.0,122000.0,0,1,0
33.0,1,1,83,7.0,96000.0,4,5,0
29.0,0,2,61,3.0,49000.0,1,3,0
43.0,1,3,27,16.0,162000.0,1,3,0
34.0,0,1,63,9.0,99000.0,3,7,0
23.0,1,0,100,1.0,26000.0,1,9,0
36.0,0,2,76,11.0,117000.0,4,5,0
30.0,1,1,112,5.0,75000.0,0,1,0
50.0,1,3,27,23.0,225000.0,0,2,0
27.0,0,1,111,2.0,36000.0,3,7,0
43.0,0,2,63,14.0,146000.0,3,9,0
37.0,1,1,83,10.0,113000.0,4,9,0
29.0,0,0,100,1.0,26000.0,3,8,0
44.0,1,3,27,17.0,168000.0,4,9,0
30.0,1,1,111,6.0,85000.0,0,1,0
40.0,0,2,74,12.0,122000.0,3,8,0
33.0,1,1,83,7.0,96000.0,0,1,0
29.0,0,2,61,3.0,49000.0,2,6,0
43.0,1,3,27,16.0,162000.0,0,2,0
34.0,0,1,63,9.0,99000.0,0,1,0
23.0,1,0,100,1.0,26000.0,4,5,0
36.0,0,2,76,11.0,117000.0,0,1,0
30.0,1,1,112,5.0,75000.0,4,9,0
50.0,1,3,27,23.0,225000.0,0,2,0
27.0,0,1,111,2.0,36000.0,0,1,0
43.0,0,2,63,14.0,146000.0,0,9,0
37.0,1,1,83,10.0,113000.0,0,1,0
29.0,0,0,100,1.0,26000.0,2,4,0
44.0,1,3,27,17.0,168000.0,3,1,0
30.0,1,1,111,6.0,85000.0,4,9,0
40.0,0,2,74,12.0,122000.0,3,1,0
33.0,1,1,83,7.0,96000.0,3,1,0
29.0,0,2,61,3.0,49000.0,2,4,0
43.0,1,3,27,16.0,162000.0,1,1,0
34.0,0,1,63,9.0,99000.0,2,9,0
23.0,1,0,100,1.0,26000.0,3,8,0
36.0,0,2,76,11.0,117000.0,1,1,0
30.0,1,1,112,5.0,75000.0,2,9,0
50.0,1,3,27,23.0,225000.0,0,9,0
27.0,0,1,111,2.0,36000.0,0,2,0
43.0,0,2,63,14.0,146000.0,4,0,0
37.0,1,1,83,10.0,113000.0,2,9,0
29.0,0,0,100,1.0,26000.0,1,9,0
44.0,1,3,27,17.0,168000.0,1,3,0
30.0,1,1,111,6.0,85000.0,3,9,0
40.0,0,2,74,12.0,122000.0,3,7,0
33.0,1,1,83,7.0,96000.0,2,4,0
29.0,0,2,61,3.0,49000.0,1,1,0
43.0,1,3,27,16.0,162000.0,2,9,0
34.0,0,1,63,9.0,99000.0,3,1,0
23.0,1,0,100,1.0,26000.0,4,5,0
36.0,0,2,76,11.0,117000.0,1,1,0
30.0,1,1,112,5.0,75000.0,1,3,0
50.0,1,3,27,23.0,225000.0,3,9,0
27.0,0,1,111,2.0,36000.0,0,9,0
43.0,0,2,63,14.0,146000.0,1,9,0
37.0,1,1,83,10.0,113000.0,1,3,0
29.0,0,0,100,1.0,26000.0,3,8,0
44.0,1,3,27,17.0,168000.0,1,9,0
30.0,1,1,111,6.0,85000.0,3,9,0
40.0,0,2,74,12.0,122000.0,1,3,0
33.0,1,1,83,7.0,96000.0,2,9,0
29.0,0,2,61,3.0,49000.0,4,5,0
43.0,1,3,27,16.0,162000.0,4,1,0
34.0,0,1,63,9.0,99000.0,2,4,0
23.0,1,0,100,1.0,26000.0,1,9,0
36.0,0,2,76,11.0,117000.0,4,0,0
30.0,1,1,112,5.0,75000.0,3,1,0
50.0,1,3,27,23.0,225000.0,0,9,0
27.0,0,1,111,2.0,36000.0,3,7,0
43.0,0,2,63,14.0,146000.0,3,9,0
37.0,1,1,83,10.0,113000.0,1,3,0
29.0,0,0,100,1.0,26000.0,1,1,0
44.0,1,3,27,17.0,168000.0,4,5,0
30.0,1,1,111,6.0,85000.0,1,9,0
40.0,0,2,74,12.0,122000.0,0,2,0
33.0,1,1,83,7.0,96000.0,2,4,0
29.0,0,2,61,3.0,49000.0,0,1,0
43.0,1,3,27,16.0,162000.0,4,0,0
34.0,0,1,63,9.0,99000.0,4,9,0
23.0,1,0,100,1.0,26000.0,4,5,0
36.0,0,2,76,11.0,117000.0,4,9,0
30.0,1,1,112,5.0,75000.0,3,7,0
50.0,1,3,27,23.0,225000.0,3,8,0
27.0,0,1,111,2.0,36000.0,0,1,0
43.0,0,2,63,14.0,146000.0,4,0,0
37.0,1,1,83,10.0,113000.0,2,9,0
29.0,0,0,100,1.0,26000.0,4,9,0
44.0,1,3,27,17.0,168000.0,3,7,0
30.0,1,1,111,6.0,85000.0,0,2,0
32.0,0,2,111,8.0,95000.0,4,9,0
46.0,1,3,27,18.0,180000.0,3,1,0
28.0,0,1,74,2.0,41000.0,3,8,0
24.0,1,0,100,1.0,26000.0,4,9,0
31.0,0,2,76,5.0,68000.0,3,1,0
39.0,1,1,83,13.0,127000.0,3,1,0
25.0,0,1,61,2.0,47000.0,1,9,0
41.0,1,3,27,15.0,155000.0,1,1,0
35.0,0,1,63,8.0,92000.0,2,6,0
26.0,1,0,100,1.0,26000.0,0,9,0
37.0,0,2,76,12.0,125000.0,0,2,0
29.0,1,1,112,4.0,71000.0,3,7,0
51.0,1,3,27,24.0,240000.0,1,3,0
28.0,0,1,111,2.0,36000.0,1,9,0
44.0,0,2,63,15.0,152000.0,2,4,0
38.0,1,1,83,11.0,119000.0,0,1,0
30.0,0,0,100,1.0,26000.0,4,0,0
45.0,1,3,27,19.0,190000.0,0,1,0
31.0,1,1,111,6.0,85000.0,4,5,0
41.0,0,2,74,13.0,131000.0,3,9,0
34.0,1,1,83,8.0,101000.0,4,9,0
30.0,0,2,61,3.0,49000.0,3,1,0
44.0,1,3,27,18.0,182000.0,4,1,0
35.0,0,1,63,8.0,92000.0,2,4,0
26.0,1,0,100,1.0,26000.0,2,9,0
37.0,0,2,76,12.0,125000.0,2,6,0
29.0,1,1,112,4.0,71000.0,1,3,0
51.0,1,3,27,24.0,240000.0,3,8,0
28.0,0,1,111,2.0,36000.0,4,1,0
44.0,0,2,63,15.0,152000.0,0,9,0
38.0,1,1,83,11.0,119000.0,4,5,0
30.0,0,0,100,1.0,26000.0,2,4,0
45.0,1,3,27,19.0,190000.0,1,1,0
31.0,1,1,111,6.0,85000.0,3,9,0
41.0,0,2,74,13.0,131000.0,4,1,0
34.0,1,1,83,8.0,101000.0,4,0,0
30.0,0,2,61,3.0,49000.0,3,8,0
44.0,1,3,27,18.0,182000.0,4,0,0
35.0,0,1,63,8.0,92000.0,1,9,0
26.0,1,0,100,1.0,26000.0,1,1,0
37.0,0,2,76,12.0,125000.0,1,9,0
29.0,1,1,112,4.0,71000.0,0,9,0
51.0,1,3,27,24.0,240000.0,2,6,0
28.0,0,1,111,2.0,36000.0,4,0,0
44.0,0,2,63,15.0,152000.0,0,9,0
38.0,1,1,83,11.0,119000.0,4,0,0
30.0,0,0,100,1.0,26000.0,0,1,0
45.0,1,3,27,19.0,190000.0,2,6,0
31.0,1,1,111,6.0,85000.0,2,4,0
41.0,0,2,74,13.0,131000.0,2,9,0
34.0,1,1,83,8.0,101000.0,2,6,0
30.0,0,2,61,3.0,49000.0,3,9,0
44.0,1,3,27,18.0,182000.0,0,9,0
35.0,0,1,63,8.0,92000.0,4,1,0
26.0,1,0,100,1.0,26000.0,4,9,0
37.0,0,2,76,12.0,125000.0,3,7,0
29.0,1,1,112,4.0,71000.0,1,1,0
51.0,1,3,27,24.0,240000.0,2,4,0
28.0,0,1,111,2.0,36000.0,3,1,0
44.0,0,2,63,15.0,152000.0,3,7,0
38.0,1,1,83,11.0,119000.0,4,0,0
30.0,0,0,100,1.0,26000.0,3,7,0
45.0,1,3,27,19.0,190000.0,3,7,0
31.0,1,1,111,6.0,85000.0,3,1,0
41.0,0,2,74,13.0,131000.0,3,8,0
34.0,1,1,83,8.0,101000.0,4,0,0
30.0,0,2,61,3.0,49000.0,1,9,0
44.0,1,3,27,18.0,182000.0,3,8,0
35.0,0,1,63,8.0,92000.0,3,7,0
26.0,1,0,100,1.0,26000.0,0,9,0
37.0,0,2,76,12.0,125000.0,3,9,0
29.0,1,1,112,4.0,71000.0,4,9,0
51.0,1,3,27,24.0,240000.0,4,9,0
28.0,0,1,111,2.0,36000.0,2,4,0
44.0,0,2,63,15.0,152000.0,3,9,0
38.0,1,1,83,11.0,119000.0,4,5,0
30.0,0,0,100,1.0,26000.0,2,4,0
45.0,1,3,27,19.0,190000.0,4,5,0
31.0,1,1,111,6.0,85000.0,2,4,0
41.0,0,2,74,13.0,131000.0,1,3,0
34.0,1,1,83,8.0,101000.0,0,9,0
30.0,0,2,61,3.0,49000.0,0,1,0
44.0,1,3,27,18.0,182000.0,0,2,0
35.0,0,1,63,8.0,92000.0,1,1,0
26.0,1,0,100,1.0,26000.0,0,9,0
37.0,0,2,76,12.0,125000.0,2,6,0
29.0,1,1,112,4.0,71000.0,0,1,0
51.0,1,3,27,24.0,240000.0,1,3,0
28.0,0,1,111,2.0,36000.0,0,1,0
44.0,0,2,63,15.0,152000.0,0,9,0
38.0,1,1,83,11.0,119000.0,1,1,0
30.0,0,0,100,1.0,26000.0,3,7,0
45.0,1,3,27,19.0,190000.0,0,1,0
31.0,1,1,111,6.0,85000.0,1,3,0
41.0,0,2,74,13.0,131000.0,0,1,0
34.0,1,1,83,8.0,101000.0,4,0,0
30.0,0,2,61,3.0,49000.0,4,5,0
44.0,1,3,27,18.0,182000.0,2,4,0
35.0,0,1,63,8.0,92000.0,0,9,0
26.0,1,0,100,1.0,26000.0,1,3,0
37.0,0,2,76,12.0,125000.0,2,9,0
29.0,1,1,112,4.0,71000.0,4,1,0
51.0,1,3,27,24.0,240000.0,1,9,0
28.0,0,1,111,2.0,36000.0,1,9,0
44.0,0,2,63,15.0,152000.0,2,6,0
38.0,1,1,83,11.0,119000.0,2,4,0
30.0,0,0,100,1.0,26000.0,2,9,0
45.0,1,3,27,19.0,190000.0,4,5,0
31.0,1,1,111,6.0,85000.0,0,1,0
41.0,0,2,74,13.0,131000.0,3,8,0
34.0,1,1,83,8.0,101000.0,1,3,0
30.0,0,2,61,3.0,49000.0,3,7,0
44.0,1,3,27,18.0,182000.0,1,3,0
35.0,0,1,63,8.0,92000.0,0,2,0
26.0,1,0,100,1.0,26000.0,3,9,0
37.0,0,2,76,12.0,125000.0,2,9,0
29.0,1,1,112,4.0,71000.0,1,1,0
51.0,1,3,27,24.0,240000.0,1,1,0
28.0,0,1,111,2.0,36000.0,1,9,0
44.0,0,2,63,15.0,152000.0,3,8,0
38.0,1,1,83,11.0,119000.0,0,1,0
30.0,0,0,100,1.0,26000.0,2,4,0
45.0,1,3,27,19.0,190000.0,0,9,0
31.0,1,1,111,6.0,85000.0,3,8,0
41.0,0,2,74,13.0,131000.0,2,6,0
27.0,1,1,111,3.0,62000.0,1,9,0
42.0,0,2,76,16.0,137000.0,4,1,0
35.0,1,3,27,9.0,112000.0,3,8,0
29.0,0,1,61,2.0,45000.0,4,9,0
33.0,1,0,100,1.0,25000.0,4,5,0
36.0,0,1,83,7.0,91000.0,4,9,0
43.0,1,3,27,17.0,179000.0,3,1,0
31.0,0,1,112,5.0,74000.0,1,9,0
49.0,1,2,76,23.0,228000.0,1,9,0
28.0,0,1,111,2.0,37000.0,0,1,0
45.0,0,3,27,19.0,193000.0,3,1,0
38.0,1,1,83,11.0,119000.0,1,3,0
30.0,0,0,100,1.0,25000.0,1,3,0
45.0,1,2,76,20.0,204000.0,0,9,0
27.0,0,1,111,3.0,61000.0,3,7,0
41.0,1,3,27,15.0,157000.0,1,1,0
35.0,0,2,63,8.0,92000.0,0,2,0
26.0,1,1,112,1.0,52000.0,4,9,0
30.0,0,1,74,4.0,58000.0,4,0,0
48.0,1,3,27,22.0,219000.0,1,1,0
32.0,0,2,76,6.0,77000.0,1,3,0
34.0,1,1,83,8.0,104000.0,0,9,0
31.0,0,0,100,1.0,25000.0,1,1,0
45.0,1,2,76,20.0,204000.0,3,9,0
28.0,0,1,111,2.0,37000.0,4,0,0
44.0,0,3,27,18.0,183000.0,1,1,0
38.0,1,1,83,11.0,119000.0,0,2,0
30.0,0,0,100,1.0,25000.0,3,7,0
45.0,1,2,76,20.0,204000.0,3,7,0
27.0,0,1,111,3.0,61000.0,2,6,0
41.0,1,3,27,15.0,157000.0,0,2,0
35.0,0,2,63,8.0,92000.0,4,9,0
26.0,1,1,112,1.0,52000.0,0,1,0
30.0,0,1,74,4.0,58000.0,1,3,0
48.0,1,3,27,22.0,219000.0,3,7,0
32.0,0,2,76,6.0,77000.0,0,9,0
34.0,1,1,83,8.0,104000.0,4,9,0
31.0,0,0,100,1.0,25000.0,3,9,0
45.0,1,2,76,20.0,204000.0,4,9,0
28.0,0,1,111,2.0,37000.0,1,9,0
44.0,0,3,27,18.0,183000.0,0,9,0
38.0,1,1,83,11.0,119000.0,3,8,0
30.0,0,0,100,1.0,25000.0,1,1,0
45.0,1,2,76,20.0,204000.0,2,6,0
27.0,0,1,111,3.0,61000.0,4,1,0
41.0,1,3,27,15.0,157000.0,1,9,0
35.0,0,2,63,8.0,92000.0,2,6,0
26.0,1,1,112,1.0,52000.0,2,6,0
30.0,0,1,74,4.0,58000.0,4,5,0
48.0,1,3,27,22.0,219000.0,0,2,0
32.0,0,2,76,6.0,77000.0,3,9,0
34.0,1,1,83,8.0,104000.0,1,9,0
31.0,0,0,100,1.0,25000.0,1,9,0
45.0,1,2,76,20.0,204000.0,2,6,0
28.0,0,1,111,2.0,37000.0,1,3,0
44.0,0,3,27,18.0,183000.0,2,4,0
38.0,1,1,83,11.0,119000.0,2,4,0
30.0,0,0,100,1.0,25000.0,1,1,0
45.0,1,2,76,20.0,204000.0,1,9,0
27.0,0,1,111,3.0,61000.0,0,9,0
41.0,1,3,27,15.0,157000.0,3,8,0
35.0,0,2,63,8.0,92000.0,2,4,0
26.0,1,1,112,1.0,52000.0,2,4,0
30.0,0,1,74,4.0,58000.0,4,0,0
48.0,1,3,27,22.0,219000.0,3,7,0
32.0,0,2,76,6.0,77000.0,1,9,0
34.0,1,1,83,8.0,104000.0,1,1,0
31.0,0,0,100,1.0,25000.0,0,9,0
45.0,1,2,76,20.0,204000.0,2,4,0
28.0,0,1,111,2.0,37000.0,2,9,0
44.0,0,3,27,18.0,183000.0,3,7,0
38.0,1,1,83,11.0,119000.0,4,0,0
30.0,0,0,100,1.0,25000.0,3,7,0
45.0,1,2,76,20.0,204000.0,0,2,0
27.0,0,1,111,3.0,61000.0,2,6,0
41.0,1,3,27,15.0,157000.0,1,1,0
35.0,0,2,63,8.0,92000.0,4,5,0
26.0,1,1,112,1.0,52000.0,1,3,0
30.0,0,1,74,4.0,58000.0,2,6,0
48.0,1,3,27,22.0,219000.0,3,7,0
32.0,0,2,76,6.0,77000.0,0,2,0
34.0,1,1,83,8.0,104000.0,4,5,0
31.0,0,0,100,1.0,25000.0,3,9,0
45.0,1,2,76,20.0,204000.0,3,1,0
28.0,0,1,111,2.0,37000.0,0,2,0
44.0,0,3,27,18.0,183000.0,0,1,0
38.0,1,1,83,11.0,119000.0,1,1,0
30.0,0,0,100,1.0,25000.0,2,9,0
45.0,1,2,76,20.0,204000.0,1,1,0
27.0,0,1,111,3.0,61000.0,4,0,0
41.0,1,3,27,15.0,157000.0,2,4,0
35.0,0,2,63,8.0,92000.0,4,9,0
26.0,1,1,112,1.0,52000.0,0,2,0
30.0,0,1,74,4.0,58000.0,0,9,0
48.0,1,3,27,22.0,219000.0,3,1,0
32.0,0,2,76,6.0,77000.0,4,1,0
34.0,1,1,83,8.0,104000.0,2,6,0
31.0,0,0,100,1.0,25000.0,1,1,0
45.0,1,2,76,20.0,204000.0,4,0,0
28.0,0,1,111,2.0,37000.0,3,9,0
44.0,0,3,27,18.0,183000.0,1,9,0
38.0,1,1,83,11.0,119000.0,2,9,0
30.0,0,0,100,1.0,25000.0,3,9,0
